theta,branch,omega_re,omega_im,tau_re,tau_im,tau_radius,phi_abs,local_phi_sum
0.3497476196379262,2,1.4523910313510462,0.4040017012252998,1.3012189531173421,0.2522655075308193,2.2667435799184488,0.6448556561089765,1.0083289217837441
0.35588354278946877,1,1.4491132132561264,0.41079041876656386,0.14957704639748404,0.1539580794899687,1.1677113522443725,0.36215415642202364,1.0085198298256979
0.35588354278946877,2,1.4491132132561264,0.41079041876656386,1.2995361668586425,0.25683233927659516,2.267362336829703,0.6463656734036741,1.0085198298256979
0.3620194659410113,1,1.4457808368677698,0.417563670280741,0.14796400871551796,0.15615897098588025,1.1702363260333002,0.3608103427776681,1.0087064819182032
0.3620194659410113,2,1.4457808368677698,0.417563670280741,1.2978168281522517,0.26140469929486077,2.2679845903414155,0.6478961391405351,1.0087064819182032
0.3681553890925539,1,1.4423940276480636,0.42432120075874,0.14633346026015046,0.15833869822579805,1.172739964128591,0.35944194553576264,1.008888495319302
0.3681553890925539,2,1.4423940276480636,0.42432120075874,1.296060567387913,0.265982502532942,2.268609916305968,0.6494465497835394,1.008888495319302
0.37429131224409645,1,1.438952913108461,0.43106275578335784,0.1446859021445393,0.16049710317106394,1.1752219892632256,0.35804910562547043,1.0090654867523092
0.37429131224409645,2,1.438952913108461,0.43106275578335784,1.2942670109639216,0.27056565261229387,2.2692378810998446,0.6510163811268388,1.0090654867523092
0.38042723539563905,1,1.4354576228049793,0.437788081538858,0.1430218412146961,0.1626340399815608,1.17768214040425,0.3566319848613115,1.0092370732678333
0.38042723539563905,2,1.4354576228049793,0.437788081538858,1.2924357815902832,0.27515404155729717,2.2698680417436075,0.6526050884065219,1.0092370732678333
0.3865631585471816,1,1.431908288333323,0.44449692482052705,0.14134178972485942,0.1647493752882861,1.1801201731080515,0.35519076666856064,1.0094028731502294
0.3865631585471816,2,1.431908288333323,0.44449692482052705,1.2905664986084635,0.27974754953224096,2.2704999460425235,0.6542121064816688,1.0094028731502294
0.39269908169872414,1,1.4283050433239286,0.4511890330442073,0.13964626499631422,0.1668429884565958,1.1825358598608284,0.35372565677977674,1.0095625068669616
0.39269908169872414,2,1.4283050433239286,0.4511890330442073,1.2886587783276142,0.28434604458761154,2.271133132748305,0.6558368500871847,1.0095625068669616
0.39883500485026674,1,1.4246480234369343,0.45786415425580657,0.1379357890598512,0.16891477183897827,1.1849289904030273,0.35223688389835806,1.0097155980589905
0.39883500485026674,2,1.4246480234369343,0.45786415425580657,1.2867122343770832,0.28894938241682827,2.2717671317423878,0.6574787141606323,1.0097155980589905
0.4049709280018093,1,1.4209373663570721,0.4645220371407839,0.13621088828214145,0.17096463101620668,1.1872993720365081,0.3507247003249498,1.0098617745699392
0.4049709280018093,2,1.4209373663570721,0.4645220371407839,1.2847264780749306,0.2935574061245772,2.272401464241053,0.6591370742449894,1.0098617745699392
0.4111068511533518,1,1.4171732117884834,0.47116243103361183,0.134472092976388,0.17299248502571085,1.1896468299131957,0.34918938254248705,1.0100006695114117
0.4111068511533518,2,1.4171732117884834,0.47116243103361183,1.2827011188120956,0.298169946007901,2.2730356430226504,0.6608112869689245,1.0100006695114117
0.4172427743048944,1,1.4133557014494607,0.4777850859272134,0.13271993699770504,0.1749982665760108,1.1919712073039765,0.3476312317556433,1.0101319223614633
0.4172427743048944,2,1.4133557014494607,0.4777850859272134,1.2806357644517556,0.3027868193512026,2.273669172677051,0.66250069060582,1.0101319223614633
0.42337869745643697,1,1.40948497906711,0.48438975248237504,0.13095495732376414,0.17698192224606157,1.1942723658466103,0.3460505743804711,1.0102551800928505
0.42337869745643697,2,1.40948497906711,0.48438975248237504,1.278530021743346,0.30740783023631346,2.274301549877395,0.6642046057123794,1.0102551800928505
0.42951462060797957,1,1.4055611903719418,0.49097618203713395,0.12917769362134096,0.17894341266837316,1.1965501857714473,0.344447762480073,1.0103700983273087
0.42951462060797957,2,1.4055611903719418,0.49097618203713395,1.2763834967506007,0.3120327693687608,2.2749322636740654,0.6659223358472357,1.0103700983273087
0.4356505437595221,1,1.4015844830923823,0.49754412661613995,0.12738868779948692,0.1808827126947931,1.1988045661037674,0.3428231741422266,1.0104763425117502
0.4356505437595221,2,1.4015844830923823,0.49754412661613995,1.2741957952928955,0.3166614139213469,2.2755607958107302,0.6676531683695237,1.0104763425117502
0.44178646691106466,1,1.3975550069492133,0.504093338939992,0.12558848355014457,0.18279981154386868,1.2010354248415938,0.34117721379501087,1.010573589111922
0.44178646691106466,2,1.3975550069492133,0.504093338939992,1.2719665233990687,0.3212935273961233,2.2761866210621737,0.6693963753169112,1.010573589111922
0.44792239006260726,1,1.3934729136499338,0.5106235724345476,0.12377762587711696,0.18469471292874556,1.2032426991078813,0.33951031245664154,1.0106615268187318
0.44792239006260726,2,1.3934729136499338,0.5106235724345476,1.269695287772817,0.3259288595058021,2.2768092075935216,0.6711512143620902,1.0106615268187318
0.4540583132141498,1,1.3893383568830495,0.5171345812402067,0.12195666061439318,0.18656743516460686,1.2054263452760368,0.3378229279159244,1.0107398577621425
0.4540583132141498,2,1.3893383568830495,0.5171345812402067,1.2673816962686564,0.33056714607559984,2.277428017340345,0.672916929846218,1.0107398577621425
0.46019423636569234,1,1.3851514923122858,0.5236261202211677,0.1201261339349202,0.1884180112547118,1.2075863390677868,0.33611554483997313,1.0108082987272504
0.46019423636569234,2,1.3851514923122858,0.5236261202211677,1.2650253583773656,0.335208108966456,2.278042506409009,0.6746927538872773,1.0108082987272504
0.46633015951723494,1,1.3809124775707273,0.5300979449746571,0.11828659185099792,0.19024648895415805,1.2097226756224935,0.3343886748061204,1.010866582366916
0.46633015951723494,2,1.3809124775707273,0.5300979449746571,1.2626258857197294,0.3398514560204991,2.278652125496502,0.6764779075607956,1.010866582366916
0.4724660826687775,1,1.376621472254883,0.5365498118401308,0.1164385797075557,0.19205293081056388,1.2118353695370925,0.33264285625526585,1.0109144584050944
0.4724660826687775,2,1.376621472254883,0.5365498118401308,1.2601828925473275,0.344496881029567,2.2792563203288685,0.6782716021498285,1.0109144584050944
0.4786020058203201,1,1.3722786379186782,0.5429814779084479,0.11458264166964621,0.19383741418094672,1.213924454875931,0.33087865436426445,1.0109516948248507
0.4786020058203201,2,1.3722786379186782,0.5429814779084479,1.257695996249032,0.3491440637275012,2.2798545321172323,0.6800730404605864,1.0109516948248507
0.48473792897186263,1,1.3678841380673707,0.5493927010310161,0.11271932020556417,0.19560003122416378,1.2159899851498772,0.3290966608353473,1.0109780790349037
0.48473792897186263,2,1.3678841380673707,0.5493927010310161,1.2551648178618064,0.3537926698068523,2.2804461980302917,0.6818814181995563,1.0109780790349037
0.4908738521234052,1,1.363438138151396,0.5557832398289084,0.11084915556706218,0.19734088886837492,1.2180320332641899,0.3272974936009978,1.0109934190084668
0.4908738521234052,2,1.363438138151396,0.5557832398289084,1.252588982584334,0.35844235096053356,2.2810307516820343,0.6836959254074689,1.0109934190084668
0.4970097752749478,1,1.3589408055601386,0.5621528537019512,0.10897268526819472,0.19906010875309182,1.2200506914347515,0.3254817964431623,1.0109975443881298
0.4970097752749478,2,1.3589408055601386,0.5621528537019512,1.2499681202919437,0.3630927449488594,2.2816076236333247,0.6855157479449675,1.0109975443881298
0.5031456984264904,1,1.354392309615628,0.5685013028377822,0.10709044356437043,0.2007578271454853,1.2220460710723988,0.32365023852616104,1.01099030755054
0.5031456984264904,2,1.354392309615628,0.5685013028377822,1.2473018660512576,0.36774347569229693,2.282176241905887,0.6873400690243788,1.01099030755054
0.5092816215780329,1,1.349792821566166,0.5748283482208796,0.10520296093323445,0.20243419483073763,1.2240183026352112,0.32180351384317957,1.0109715846247314
0.5092816215780329,2,1.349792821566166,0.5748283482208796,1.2445898606329318,0.372394153390142,2.2827360325071284,0.6891680707815517,1.0109715846247314
0.5154175447295755,1,1.3451425145798783,0.5811337516415608,0.10331076355903404,0.20408937697634605,1.225967535448761,0.3199423405767477,1.0109412764580874
0.5154175447295755,2,1.3451425145798783,0.5811337516415608,1.2418317510208443,0.3770443746652147,2.2832864199641305,0.6909989358813396,1.0109412764580874
0.521553467881118,1,1.3404415637381941,0.5874172757049507,0.10141437282214284,0.2057235529704058,1.2278939374944704,0.3180674603741661,1.010899309524118
0.521553467881118,2,1.3404415637381941,0.5874172757049507,1.2390271909160513,0.38169372273454494,2.2838268278650724,0.6928318491499521,1.010899309524118
0.5276893910326605,1,1.3356901460292558,0.59367868383992,0.09951430479542973,0.2073369162340279,1.2297976951663612,0.3161796375393931,1.0108456367664933
0.5276893910326605,2,1.3356901460292558,0.59367868383992,1.2361758412338262,0.3863417676058921,2.2843566794062564,0.6946659992271002,1.0108456367664933
0.5338253141842031,1,1.3308884403412546,0.5999177403079913,0.09761106974915955,0.20892967400817514,1.2316790129966415,0.3142796581434706,1.010780238374082
0.5338253141842031,2,1.3308884403412546,0.5999177403079913,1.2332773705920952,0.3909880662998161,2.2848753979428498,0.6965005802306113,1.010780238374082
