real,imag
-0.00014158112517429782,0.00018560844534608675
0.00016764782064965093,-0.0001736052298082517
-0.00014158112517429774,-0.00018560844534608575
3.5241444367077894e-05,0.00022123302946247848
3.5241444367077914e-05,-0.00022123302946247897
-0.0002179533571204728,3.263436130436253e-19
-0.00019668418399493694,7.317163482788031e-05
-0.0001966841839949367,-7.317163482788015e-05
-0.00017428237864808787,1.099707868289426e-21
-5.991918633233922e-06,0.00015908502256624762
0.00016372994723162763,3.1413373677418804e-19
-5.991918633234789e-06,-0.000159085022566248
-0.00010308890115730893,-0.00010684546557938415
-0.00010308890115730858,0.00010684546557938358
3.3903700977736154e-05,0.0001351708980339354
3.3903700977735896e-05,-0.00013517089803393554
-0.0001363540093831528,1.4292154643852595e-19
0.00012725093460772466,1.2390774420295225e-05
0.00012725093460772504,-1.2390774420295265e-05
9.326959811784778e-05,-9.120079996996311e-05
9.326959811784673e-05,9.120079996996376e-05
8.787934405307237e-05,-7.711304111904829e-05
-8.959581679365615e-05,7.635655032086602e-05
8.787934405307084e-05,7.711304111904826e-05
-8.959581679365972e-05,-7.635655032086724e-05
-5.872679561285847e-05,9.279196492965476e-05
-0.00010042661137521429,4.994824968421936e-05
-5.872679561285684e-05,-9.279196492965597e-05
-0.00010042661137521298,-4.9948249684218474e-05
3.1790625099907375e-05,0.00010432503115294703
3.179062509990712e-05,-0.00010432503115294741
4.950324787062697e-05,7.910913075644864e-05
4.950324787062705e-05,-7.910913075644844e-05
8.075080974844222e-05,-2.0744755865467994e-20
5.062733882760502e-05,5.6144832154504094e-05
5.0627338827605115e-05,-5.614483215450401e-05
-5.1549143776361e-05,5.0534804546158734e-05
-5.1549143776361114e-05,-5.0534804546158645e-05
9.839823266713492e-06,6.476872187340101e-05
9.839823266713509e-06,-6.476872187340109e-05
-5.878100892467384e-05,2.0343065746440558e-20
3.684295118878648e-05,4.2765013756583005e-06
3.684295118878636e-05,-4.276501375658354e-06
-1.2721046056577488e-05,2.8328089289961825e-05
-1.272104605657736e-05,-2.8328089289961855e-05
6.419764578689377e-07,2.7778916373087076e-05
7.3856852784822205e-06,2.6577396272826283e-05
6.419764578688984e-07,-2.7778916373087188e-05
7.385685278482124e-06,-2.657739627282627e-05
-2.635712145693792e-05,3.7493641485404375e-06
-2.6357121456937978e-05,-3.7493641485403816e-06
-2.3061456864047714e-05,-1.7820683480920176e-20
1.698292311252925e-05,6.878612635445067e-06
1.698292311252921e-05,-6.878612635444978e-06
-6.311085895595511e-06,-1.6140823278119063e-05
-6.311085895595382e-06,1.6140823278118995e-05
1.6788575585610745e-05,-1.7511891572790495e-20
3.3847118593144808e-06,1.5823397868949396e-05
-9.901990515732577e-06,1.3091141540345385e-05
-9.901990515732507e-06,-1.3091141540345422e-05
3.3847118593144448e-06,-1.5823397868949298e-05
