N,M,map_name,name,family,power,multiplicity,target,target_float,target_real_float,target_imag_float,target_abs_float,error,error_float,selected,gram_error,gram_error_float,m,is_reference_M,reference_error_at_max_M,excess_ratio_to_max_M,log10_excess_ratio_to_max_M
30,32,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.0000000000000000000000460603091622979539949155224425816566736764095232326741051666926310582644073109593981699015,4.6060309162297954e-23,"['0.299999999999999999999992018288143912302831821507170737529086874448353437541480941261015233', '0.300000000000000000000046060309162297953994915522442581656673676409523232674105166692631058']",2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,4.6060235821488467e-23,1.0000015922803733,6.915180292350819e-07
30,32,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.0000000000000002412604323174631173510601810469313624936426246523563502693067333341357344701652035542876,2.4126043231746313e-16,['0.27462499999999975873956768253688264893981895306863750635737534764364973069326666586426553'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,2.415613885861472e-16,0.9987541209692262,-0.000541415727511384
30,32,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0000000000000322836374412481510233146372296150706805747676359915302414375793526486276427768917106523836,3.228363744124815e-14,['0.178506249999967716362558751848976685362770384929319425232364008469758562420647351372357223'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,3.228670741879418e-14,0.9999049151247846,-4.12968000001465e-05
30,32,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.000000000000376013919611450326251347313913916867626291210421119276902148089934502431377965553999059463,3.760139196114503e-13,['0.116029062499623986080388549673748652686086083132373708789578880723097851910065497568622034'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,3.760306954225804e-13,0.9999553871230878,-1.9375558467693412e-05
30,32,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.0000000000312886452766565783699712799366803179564034723708844226889311052645347099510872836840597841,3.128864527665658e-11,"['0.0900000000032901674525980244913965723576443306210843281876137038832685719072468736102329634', '0.0900000000312886452766565783699712799366803179564034723708844226889311052645347099510872837']",2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,3.128853612712059e-11,1.0000034884833073,1.5150264080163627e-06
30,32,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.000000000432276809684935940919360281736456791691784243585653125473932693302243139608318380697019322,4.3227680968493594e-10,['0.0754188901927231903150640590806397182635432083082157564143468745260673066977568603916816193'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,4.322754870195019e-10,1.0000030597743192,1.3288410697425327e-06
30,32,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.0000000110841399787856763251953635705204634629072733118070252125972998159077195051351245738350916,1.1084139978785676e-08,['0.0490222678221100212143236748046364294795365370927266881929747874027001840922804948648754262'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,1.1083691400553357e-08,1.00004047191645,1.7576374313888864e-05
30,32,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.0000153568335735179987387094620288649025122579156898867566771446732433716909163001078973648919,1.5356833573517998e-05,['0.0318798381226360179987387094620288649025122579156898867566771446732433716909163001078973649'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,1.5356743785900773e-05,1.000005846787475,2.539220114147169e-06
30,32,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.0000804187852931584019361711501830554814831125456457977937016364753479783716946052081630653863,8.04187852931584e-05,"['0.027013884941366088281957416966312413008468167847369105203124578151664213001427579044663655', '0.0269195812147068415980638288498169445185168874543542022062983635246520216283053947918369346']",2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,8.041826874406728e-05,1.0000064232804209,2.789586283370255e-06
30,32,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.000159351790103515339084619175702713223285332203471388206569519454393185326259285644141117206,0.00015935179010351534,['0.0205525610477871096609153808242972867767146677965286117934304805456068146737407143558588828'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.0001593355810013114,1.0001017293319048,4.4178240420605e-05
30,32,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,0.000173581954449636347140072518198192959206868015910936377940589772029213574319585146410799734,0.00017358195444963634,['0.0132891613901792699028599274818018070407931319840890636220594102279707864256804148535892003'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.00017378384097029573,0.9988382894546916,-0.0005048177622621851
30,32,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,0.00588707218378090035727537428492861068253886354947401812541789264693065406095364229351602344,0.0058870721837809,['(0.00872266170105102809250184363513807322712622485691749917952449507197274975870721411366465823 - 0.00588700501781725211993690080489538561864194328754609712321151978036868359615198490089369381j)'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.005886939901386782,1.0000224704848928,9.758697953701892e-06
30,32,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,0.00679684067658953729159187226032141805177250415496652679892765114797580625064814166773175881,0.006796840676589537,"['(0.00872266170105102809250184363513807322712622485691749917952449507197274975870721411366465823 + 0.00588700501781725211993690080489538561864194328754609712321151978036868359615198490089369381j)', '(0.010850287730080691875209901059129200126761504350700271736813215927068808050324996674273565 + 0.0062155418576910665363478000552716821346247382301057320425718727046478299064278596959447645j)']",2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.006796829473094863,1.000001648341292,7.158649373726468e-07
30,32,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,0.00769384312141038680454409004009547707204855672684723013006524226767917021374162296101254877,0.007693843121410387,['(0.00206435547653890221139412423963621333953255004960679517467656969854869610929746553102769 + 0.00678707276087676943730773695046683080404575766168175983130983441230476710182726426049576327j)'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.007693707010891444,1.0000176911492404,7.683100532411171e-06
30,32,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,0.00698072755072867062065756431881048959050699501099588738240287911053138055693862096134390298,0.006980727550728671,['(0.00206435547653890221139412423963621333953255004960679517467656969854869610929746553102769 - 0.00678707276087676943730773695046683080404575766168175983130983441230476710182726426049576327j)'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.006980539400910402,1.0000269534784438,1.1705589203791884e-05
30,32,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,0.00616464907434344841064063936498594088838867237187403802371678450794458316690718467426057895,0.006164649074343448,"['(-0.0027132875234007274384492622556107600004971281870803454151080296422479363938050779522465605 - 0.00339845430474413572504065258635671742076430377849121913431807325273229683228615636723398165j)', '(-0.0027132875234007274384492622556107600004971281870803454151080296422479363938050779522465605 + 0.00339845430474413572504065258635671742076430377849121913431807325273229683228615636723398165j)']",2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.0061644077563126455,1.0000391469935705,1.7000990524129278e-05
30,32,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,0.00684486008158911293596764806158322660330122296532065009836038501939230695357893599338969586,0.0068448600815891126,['(-0.00283789975562450712623339927922392195061673426385701755940977805505440195173221534689139627 - 0.00440263016773062800422786552802613790834986869721052370656307575953313561021839086270137813j)'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.006844846626876539,1.0000019656704242,8.536789794488242e-07
30,32,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,0.00622437802089983546593656180679038575036211080964372004526863069651293522190270639006244195,0.006224378020899836,['(-0.00283789975562450712623339927922392195061673426385701755940977805505440195173221534689139627 + 0.00440263016773062800422786552802613790834986869721052370656307575953313561021839086270137813j)'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.006224364267645402,1.0000022095837973,9.596089902865446e-07
30,32,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,0.00816520217924904581633229718834986901562140127869478535993632989330785855996620945863895342,0.008165202179249046,['(0.00313451771607216187831972310621860772908828649265385645947368983223109846143662347535652068 - 0.0078854064155725102314122923537412524304759104250895930385910019341007356017998835107598885j)'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.008165190245916268,1.0000014614886388,6.347159873699339e-07
30,32,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,0.011877433472757979573010670151394810554826236276714392028461162590907760408163962685904968,0.01187743347275798,"['(0.00313451771607216187831972310621860772908828649265385645947368983223109846143662347535652068 + 0.0078854064155725102314122923537412524304759104250895930385910019341007356017998835107598885j)', '(0.010850287730080691875209901059129200126761504350700271736813215927068808050324996674273565 - 0.0062155418576910665363478000552716821346247382301057320425718727046478299064278596959447645j)']",2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.011877422593591496,1.0000009159534737,3.9779335714298993e-07
30,32,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,0.0153941580666178651443820087427585343705427267152741863203101184055563303679588330550286456,0.015394158066617866,['0.0160541324257015243494753925318210343705427267152741863203101184055563303679588330550286456'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.015394148484221245,1.000000622470066,2.7033523064830184e-07
30,32,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,0.999571016666595621516689300537109375,0.9995710166665956,['1.0'],2.59470384200409588996266858644850645176581099644972892569849759716627313379241154941144144e-178,2.594703842004096e-178,2,False,0.9995710166665956,1.0,0.0
30,36,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.00000000000000000000237464633853191887112221017559764555289985011834903209677300979703152520843082566412378701,2.374646338531919e-21,['0.649999999999999999997625353661468081128877789824402354447100149881650967903226990202968475'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,2.3746463369989574e-21,1.0000000006455536,2.803603707517432e-10
30,36,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.00000000000000000774949082167523956408765656731591802944734829896636516407054493418293780307727536966804013,7.749490821675239e-18,['0.422499999999999992250509178324760435912343432684081970552651701033634835929455065817062197'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,7.749490822220824e-18,0.9999999999295973,-3.0575497035721424e-11
30,36,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.0000000000000000000000460602358216423065221432040725134662295762206872307639930707304996135971492108460210684998,4.6060235821642304e-23,"['0.299999999999999999999992018177624693095842765497950980396251246785930155562207435635688798', '0.300000000000000000000046060235821642306522143204072513466229576220687230763993070730499614']",2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,4.6060235821488467e-23,1.00000000000334,1.450541375187032e-12
30,36,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.000000000000000241561389975256948445476128745821761995825853244513193570609483661674580536412901087122983,2.4156138997525695e-16,['0.274624999999999758438610024743051554523871254178238004174146755486806429390516338325419464'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,2.415613885861472e-16,1.0000000057505456,2.4974302127746413e-09
30,36,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.000000000000032286707428530544988407142868627543739210158903173728701365220948435408676470484255694949,3.228670742853054e-14,['0.17850624999996771329257146945501159285713137245626078984109682627129863477905156459132353'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,3.228670741879418e-14,1.0000000003015594,1.3096560251109494e-10
30,36,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.000000000000376030698344555251742108264750434095796198572164231917392250487988920502883587538615198026,3.7603069834455524e-13,['0.116029062499623969301655444748257891735249565904203801427835768082607749512011079497116412'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,3.760306954225804e-13,1.0000000077705753,3.3747179584296056e-09
30,36,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.00000000003128853612735546893638841121387539883809730188061809962886723692004855169291429789514517,3.128853612735547e-11,"['0.0900000000032901570228490668238470346243441701916271619655510975519225660613321121649436175', '0.0900000000312885361273554689363884112138753988380973018806180996288672369200485516929142979']",2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,3.128853612712059e-11,1.0000000000075069,3.2601982989111157e-12
30,36,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.000000000432275487031079495866941494071528226037629980137310975081613531700840771050603194041580201,4.322754870310795e-10,['0.075418890192724512968920504133058505928471773962370019862689024918386468299159228949396806'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,4.322754870195019e-10,1.000000000026783,1.1631717901409984e-11
30,36,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.0000000110836914008685495174575517254058218123280986598997918886053613341417200672164070392343583,1.1083691400868549e-08,['0.0490222678225585991314504825424482745941781876719013401002081113946386658582799327835929608'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,1.1083691400553357e-08,1.0000000000284375,1.2350238296718998e-11
30,36,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.000015356743786118131665449195288204558118778762759320815891013158137479298144333154808878392,1.535674378611813e-05,['0.0318798380328486181316654491952882045581187787627593208158910131581374792981443331548088784'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,1.5356743785900773e-05,1.000000000014154,6.147009002753771e-12
30,36,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.0000804182687453543380108975645025672935802625278623544876515328290515276835345463782306722618,8.041826874535434e-05,"['0.0270138839405982872679970479864233532425378676760310320313308431815702372071608198444815166', '0.0269195817312546456619891024354974327064197374721376455123484671709484723164654536217693277']",2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,8.041826874406728e-05,1.0000000000160045,6.950679513367161e-12
30,36,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.000159335581005744566459449086984809058321981958795452578080311974797636628977047990185114937,0.00015933558100574458,['0.0205525772568848804335405509130151909416780180412045474219196880252023633710229520098148851'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.0001593355810013114,1.0000000000278229,1.2083312453984558e-11
30,36,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,0.000173783840872834675216773274357011389512773966837229193089773617875175314164951222721373673,0.00017378384087283469,['0.0132889595037560715747832267256429886104872260331627708069102263821248246858350487772786263'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.00017378384097029573,0.9999999994391824,-2.4355999543016676e-10
30,36,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,0.00588693990143030327767736472879129514229331743218188614142581638712400381024169200529431038,0.0058869399014303036,['(0.00872250897458898342490011153160506287052662695347375298430222888429896880518751045671922448 + 0.00588687200240496123643654604547996495055577685009159456229690518514269265886880257466399699j)'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.005886939901386782,1.000000000007393,3.2107282998773012e-12
30,36,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,0.00679682947312580559972040989238815863725750965246963840496345203041261259806365385064681852,0.006796829473125806,"['(0.00872250897458898342490011153160506287052662695347375298430222888429896880518751045671922448 - 0.00588687200240496123643654604547996495055577685009159456229690518514269265886880257466399699j)', '(0.0108502805305091417722207827354249944756624742497489725475063952364245544107780741037340472 + 0.00621553279214694271880323041961853027746184087318600717538873037250268366909620475099845952j)']",2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.006796829473094863,1.0000000000045526,1.977160604669704e-12
30,36,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,0.00769370701089740130227178161278805278600099873834910984413519640435140623308742024567274198,0.007693707010897401,['(0.00206422176126116686466977072480265222350360025145239729392261084929766500924238457136551192 - 0.0067868470706596926053077246168779926450890642254522644769794734747821021884785288811017928j)'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.007693707010891444,1.0000000000007743,3.36260987587001e-13
30,36,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,0.00698053940097483169147218445435254987562560189929473400695062119617645481491297688469411485,0.0069805394009748315,['(0.00206422176126116686466977072480265222350360025145239729392261084929766500924238457136551192 + 0.0067868470706596926053077246168779926450890642254522644769794734747821021884785288811017928j)'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.006980539400910402,1.00000000000923,4.008516412950205e-12
30,36,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,0.00616440775632338667799013405069414304250400542143552998887665018855119960904596546714826525,0.006164407756323387,"['(-0.00271325062010712955508988150459601372150622649637163765265685414895942895993727706232776208 - 0.00339807240137516162470644121157334138838155391334173378587269104588118329401649987468831403j)', '(-0.00271325062010712955508988150459601372150622649637163765265685414895942895993727706232776208 + 0.00339807240137516162470644121157334138838155391334173378587269104588118329401649987468831403j)']",2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.0061644077563126455,1.0000000000017424,7.567077630037051e-13
30,36,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,0.00684484662691285512108275123269660695801395117582459747691767849001314149372372172334260937,0.006844846626912855,['(-0.0028378920394690430999926824984139316815682030699113002608998384761997840203532334975958753 + 0.00440261843511471382519914129173567953689674897045667876739893393699898378773627337083451518j)'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.006844846626876539,1.0000000000053055,2.304164048576312e-12
30,36,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,0.00622436426768446364329190673664174442325904203269238200962192356991371634188514474731579505,0.006224364267684464,['(-0.0028378920394690430999926824984139316815682030699113002608998384761997840203532334975958753 - 0.00440261843511471382519914129173567953689674897045667876739893393699898378773627337083451518j)'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.006224364267645402,1.0000000000062756,2.7254787187110034e-12
30,36,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,0.0081651902459525070550358877214702363762232340436595059751994102500903516208297839192625479,0.008165190245952508,['(0.00313451543060094900794709483564196179782564632571045254114670808957329479098202599473501721 + 0.00788539467306153196229725907465668460372802342512527006407202804905519393823550571929933502j)'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.008165190245916268,1.0000000000044384,1.927594172889088e-12
30,36,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,0.0118774225936234745116558694250511519903649577712084301328796412372159393753899652609018251,0.011877422593623475,"['(0.00313451543060094900794709483564196179782564632571045254114670808957329479098202599473501721 - 0.00788539467306153196229725907465668460372802342512527006407202804905519393823550571929933502j)', '(0.0108502805305091417722207827354249944756624742497489725475063952364245544107780741037340472 - 0.00621553279214694271880323041961853027746184087318600717538873037250268366909620475099845952j)']",2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.011877422593591496,1.0000000000026925,1.1693434859409416e-12
30,36,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,0.0153941484842473837137857489195427580294101081102678781983182153389765403300986296787000753,0.015394148484247383,['0.0160541228433310429188791327086052580294101081102678781983182153389765403300986296787000753'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.015394148484221245,1.000000000001698,7.374212136726726e-13
30,36,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,0.999571016666595621516689300537109375,0.9995710166665956,['1.0'],2.51886640044216087845354427599181675384336601348738282364654439715872345474580337262402624e-178,2.518866400442161e-178,6,False,0.9995710166665956,1.0,0.0
30,40,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.00000000000000000000237464633699913535499089680040225117281008350322950663241930532035495731370861266504989516,2.3746463369991353e-21,['0.649999999999999999997625353663000864645009103199597748827189916496770493367580694679645043'],1.14502264456801878766491406628070910479785075282154730077246929030789699290811832810504638e-178,1.1450226445680189e-178,10,False,2.3746463369989574e-21,1.0000000000000748,3.249783562284456e-14
30,40,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.00000000000000000774949082222084010926342386616473085079749828660431091413123744231085625719602397901295331,7.74949082222084e-18,['0.422499999999999992250509177779159890736576133835269149202501713395689085868762557689143743'],1.14502264456801878766491406628070910479785075282154730077246929030789699290811832810504638e-178,1.1450226445680189e-178,10,False,7.749490822220824e-18,1.000000000000002,8.678947198979575e-16
30,40,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.0000000000000000000000460602358214884658674418385088622639187609640420238014173745355363960400355056633241064729,4.6060235821488467e-23,"['0.299999999999999999999992018177624528984519375057660255082466494910275302684223747951512323', '0.300000000000000000000046060235821488465867441838508862263918760964042023801417374535536396']",1.14502264456801878766491406628070910479785075282154730077246929030789699290811832810504638e-178,1.1450226445680189e-178,10,False,4.6060235821488467e-23,1.0,0.0
30,40,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.00000000000000024156138858615342574058599663093701835661476501912377786509732928125063270032801595486619,2.415613885861534e-16,['0.2746249999999997584386114138465742594140033690629816433852349808762221349026707187493673'],1.14502264456801878766491406628070910479785075282154730077246929030789699290811832810504638e-178,1.1450226445680189e-178,10,False,2.415613885861472e-16,1.0000000000000258,1.1186198612017986e-14
30,40,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0000000000000322867074187942461702259312984982231960050034316105020558534015153711457758474785980472535,3.2286707418794245e-14,['0.178506249999967713292581205753829774068701501776803994996568389497944146598484628854224153'],1.14502264456801878766491406628070910479785075282154730077246929030789699290811832810504638e-178,1.1450226445680189e-178,10,False,3.228670741879418e-14,1.000000000000002,8.678947198979575e-16
30,40,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.00000000000037603069542257978189456189652638928573058180016044674070349998250693779685851258476713325,3.7603069542257976e-13,['0.116029062499623969304577420218105438103473610714269418199839553259296500017493062203141487'],1.14502264456801878766491406628070910479785075282154730077246929030789699290811832810504638e-178,1.1450226445680189e-178,10,False,3.760306954225804e-13,0.9999999999999982,-7.714619732426304e-16
30,40,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.0000000000312885361271205932565400294837717213648257010225606541325235519926870351258565555918135065,3.128853612712059e-11,"['0.0900000000032901570229333278552640454585333238382402404566290757759143755444736815980064129', '0.0900000000312885361271205932565400294837717213648257010225606541325235519926870351258565556']",1.14502264456801878766491406628070910479785075282154730077246929030789699290811832810504638e-178,1.1450226445680189e-178,10,False,3.128853612712059e-11,1.0,0.0
30,40,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.000000000432275487019501888259824025827152890791647142142640879251958632082222575560646892687179734,4.322754870195019e-10,['0.0754188901927245129804981117401759741728471092083528578573591207480413679177774244393531073'],1.14502264456801878766491406628070910479785075282154730077246929030789699290811832810504638e-178,1.1450226445680189e-178,10,False,4.322754870195019e-10,1.0,0.0
30,40,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.0000000110836914005533441036106475779118692880505021037989713165645856363234985329245697587696897,1.1083691400553344e-08,['0.0490222678225585994466558963893524220881307119494978962010286834354143636765014670754302412'],1.14502264456801878766491406628070910479785075282154730077246929030789699290811832810504638e-178,1.1450226445680189e-178,10,False,1.1083691400553357e-08,0.9999999999999988,-5.303801066043082e-16
