map_label,target_mode,N,M,map_name,name,family,power,multiplicity,target,target_float,target_real_float,target_imag_float,target_abs_float,error,error_float,selected,gram_error,gram_error_float
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,0.00000000000000000000000000626962824685589906299627583494652369749855590550232335788700018655207808091894090322539842,6.269628246855899e-27,['0.00240318382916216369628905623037175314410093700372416505347630250144409449767664211299981345'],2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,0.0000000000000000000000000489099326549581036187935570262683316048680256758946363845535590287820836080234578509628102,4.8909932654958105e-26,['0.00156206948895540640258784171506734504189638120644297373166839513197432410536361544644097122'],2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,0.0000000000000000000000615677843116823787670178034397627718976380372751562789292714169668795539793213562083418129,6.156778431168237e-23,['0.00101534516782101416174369669056168237876701780343976277189763803727515627892927141696687955'],2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,0.00000000000000000000675036027796726616731915784571973251615153280276313448159223887084668123801233765464706728,6.750360277967266e-21,"['0.000729000000000000004594185712943482991659184365170066760834817713395946330540643475609649373', '0.000728999999999999993249639722032733832680842154280267483848467197236865518407761129153318762']",2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,0.0000000000000000000173360394211195560528457369183151808281726117489736045499542436144971879902799804720035879,1.7336039421119556e-20,['0.00065997435908365918775734436794294394715426308168481917182738825102639545004575638550281201'],2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,0.00000000000000000412840354347648582138743975748359378989401921626490910635822923400396127874253963775372278,4.128403543476486e-18,['0.000428983333404382611714242939376446387439757483593789894019216264909106358229234003961278743'],2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,8.52998014125724910010948275476163438058600583772409643052472265906574708560909533423775487e-61,8.529980141257249e-61,['0.650000000000000000000000000000000000000000000000000000000000852998014125724910010948275476'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,1.94312017383741204735174840461255749120560213936363566775546901901961002594424716939516259e-56,1.943120173837412e-56,['0.422500000000000000000000000000000000000000000000000000019431201738374120473517484046125575'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,4.33451692642696397148347064794041671960277972443650254337578350922877317686871288193686114e-115,4.334516926426964e-115,"['0.3', '0.3']",2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,8.51448674959825659690036404586427905942682771138333416901326943501349975117223052693643541e-54,8.514486749598257e-54,['0.274625000000000000000000000000000000000000000000000008514486749598256596900364045864279059'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,8.92052813348069955926779168377395694883401628095168906343388710228395186164613782267709702e-51,8.9205281334807e-51,['0.178506250000000000000000000000000000000000000000008920528133480699559267791683773956948834'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,1.11946519165457143665984185119864862833967242907194209332866534601358869890211361629726061e-48,1.1194651916545715e-48,['0.116029062500000000000000000000000000000000000001119465191654571436659841851198648628339672'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,1.78890008923188292936563477901384577432808256281102018522994858905086562004629854049673609e-82,1.788900089231883e-82,"['0.090000000000000000000000000000000000000000000000000000000000000000000000000000000009353148', '0.0900000000000000000000000000000000000000000000000000000000000000000000000000000001788900089']",2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,1.44491096592810275930565098920443211114200341855091922612726115883038578889752286838797862e-46,1.4449109659281028e-46,['0.0754188906250000000000000000000000000000000001444910965928102759305650989204432111142003419'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,1.13496492177588798995168593253884992629457002776504397164054942351333848923320389253525462e-44,1.134964921775888e-44,['0.0490222789062500000000000000000000000000000113496492177588798995168593253884992629457002777'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,2.18525505031746623112321433598816267842315253281432550655084492939555689420988790632698244e-42,2.1852550503174663e-42,['0.0318644812890624999999999999999999999999978147449496825337688767856640118373215768474671857'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,1.04295514718512302721387636888457304883633588902409204159533625519317831061654978538864234e-62,1.0429551471851231e-62,"['0.0270000000000000000000000000000000000000000000000000000000000007594643759925032511697820594', '0.0269999999999999999999999999999999999999999999999999999999999895704485281487697278612363112']",2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,4.06351240963911391973858973932047147684278596234416915951234662745857129536409559854032654e-41,4.063512409639114e-41,['0.0207119128378906249999999999999999999999593648759036088608026141026067952852315721403765583'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,1.72878899016882277740579455229235036759416142831044491603319460211514039045834357409695153e-38,1.7287889901688229e-38,['0.0134627433446289062499999999999999999827121100983117722259420544770764963240583857168955508'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,3.011424103815776333394989209258960296884394195474565564094417509066029492967688526885219e-37,3.011424103815776e-37,['0.00875078317400878906249999999999999969885758961842236666050107907410397031156058045254344359'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,1.0451449746105057858199343637482428217524634107257009497999692990209537966311894199109499e-48,1.0451449746105058e-48,"['0.0080999999999999999999999999999999999999999999994837628241786240615465737990951997130241207', '0.00809999999999999999999999999999999999999999999895485502538949421418006563625175717824753659']",2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,2.72818428777191708966747881624928070009002600573222829611127543342955638368497018025660551e-35,2.728184287771917e-35,['0.00568800906310571289062499999999997271815712228082910332521183750719299909973994267771703889'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,3.80732872992111765885974181933444726707081842745491696122581259636946473877121168684263001e-34,3.8073287299211177e-34,['0.00369720589101871337890624999999961926712700788823411402581806655527329291815725450830387742'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,2.66964702420180641603282073796116814963724272763734434126226514289521801785420260931078415e-36,2.6696470242018064e-36,"['0.00242999999999999999999999999999999998026669813294458519578309233444796275421430415061084168', '0.00242999999999999999999999999999999733035297579819358396717926203883185036275727236265565874']",2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,1.01533577101204686892967644985120682530348044324035211519410729477575820232003276027395013e-32,1.0153357710120469e-32,['0.00240318382916216369628906249998984664228987953131070323550148793174696519556759647884805893'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,1.32481686829467771375971934842285304968553990618113175308170352679816361604011801388446196e-31,1.3248168682946778e-31,['0.00156206948895540640258789062486751831317053222862402806515771469503144600938188682469182965'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,2.39622527558129042226622143053416800523663247650714774638431488758108282150705249430558899e-30,2.3962252755812903e-30,['0.00101534516782101416168212890864622527558129042226622143053416800523663247650714774638431489'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,0.0000000000000000000000000000905848259203110892935083178513157976088727777587133343920794656004389478632165414158814976,9.058482592031108e-29,"['0.000728999999999999999999999946308316972079971474712660901717244403150180108844925787555852658', '0.0007290000000000000000000000905848259203110892935083178513157976088727777587133343920794656']",2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,0.000000000000000000000000000256102104765007945528320889872458621445090603080365479095527776426331829243060298195711123,2.5610210476500797e-28,['0.000659974359083659205093384045164604765007945528320889872458621445090603080365479095527776426'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,0.000000000000000000000000152314669633161431168943728267287427887032082234465544050775763852660685524974638902192941,1.5231466963316143e-25,['0.000428983333404378483310547148220991838568831056271732712572112967917765534455949224236147339'],2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,3.99818525447466615460697696125027485018344413223924915664866509307076333543360716876759392e-67,3.998185254474666e-67,['0.650000000000000000000000000000000000000000000000000000000000000000399818525447466615460698'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,6.01587337608710715440178983346915161213312561973410557061760484336610104361373006674141569e-63,6.015873376087107e-63,['0.422500000000000000000000000000000000000000000000000000000000006015873376087107154401789833'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,9.71563378538771060239914644668057264852932639084115360684968791288752393189160961231642769e-133,9.71563378538771e-133,"['0.3', '0.3']",4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,3.52530834766250476791307418443306132338730859726560165704354261311238037023523162330246814e-60,3.5253083476625047e-60,['0.274625000000000000000000000000000000000000000000000000000003525308347662504767913074184433'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,2.63022140918574665896453124125174209227195039320736034962273539716099795417670210537813476e-57,2.6302214091857465e-57,['0.178506250000000000000000000000000000000000000000000000002630221409185746658964531241251742'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,4.67917510164334253547287442522836175249839602272161142311836465875882800477842300679425661e-55,4.6791751016433426e-55,['0.116029062500000000000000000000000000000000000000000000467917510164334253547287442522836175'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,7.44386186073379133385101807621678016579634804554702965835807791742087662068397041254771667e-97,7.443861860733791e-97,"['0.09', '0.09']",4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,6.10120117637835110942507177543269980387107551707893439214337348559337093577844440244071615e-53,6.1012011763783515e-53,['0.0754188906249999999999999999999999999999999999999999389879882362164889057492822456730019613'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,2.27545137491298505434457810871049424342459141062220022612028935048009688537128744663732663e-52,2.275451374912985e-52,['0.0490222789062499999999999999999999999999999999999997724548625087014945655421891289505756575'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,4.47168684215993232823906914648149703593106225675654184939234054150252343431023089462351479e-48,4.471686842159932e-48,['0.0318644812890624999999999999999999999999999999955283131578400676717609308535185029640689377'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,4.5698117923230422241064387625788553336752431978843693692003005350799342802296666629057788e-75,4.569811792323042e-75,"['0.0269999999999999999999999999999999999999999999999999999999999999999999999997012361384423243', '0.0270000000000000000000000000000000000000000000000000000000000000000000000045698117923230422']",4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,1.38831060567213871231657746831263009071622161354762962904233833862751498013822395928504919e-46,1.3883106056721388e-46,['0.0207119128378906249999999999999999999999999998611689394327861287683422531687369909283778386'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,3.08105201443218478274107472731414972298253350710986498461890163222304185656860202557925158e-44,3.081052014432185e-44,['0.0134627433446289062499999999999999999999999691894798556781521725892527268585027701746649289'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,7.17438159967367953180250525587101090916951343849648952397324040269154692462998920536544158e-43,7.1743815996736796e-43,['0.00875078317400878906249999999999999999999928256184003263204681974947441289890908304865615035'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,1.49733513919735622913519219032122008600567356231087285520154804260128414544182081277111459e-59,1.4973351391973563e-59,"['0.00810000000000000000000000000000000000000000000000000000000661985655018530142051625629000558', '0.0081000000000000000000000000000000000000000000000000000000149733513919735622913519219032122']",4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,4.89799780655571536992478646342012886820630394920025768718682807372545861567433026980119701e-41,4.897997806555716e-41,['0.00568800906310571289062499999999999999995102002193444284630075213536579871131793696050799742'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,9.32181203303796494976149149858093002920251359180154533970246485233622582526399321669231422e-40,9.321812033037965e-40,['0.00369720589101871337890624999999999999906781879669620350502385085014190699707974864081984547'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,6.61997064009753572279426647123857545099622018071541387593438406072720972472331149793164192e-46,6.619970640097536e-46,"['0.00243000000000000000000000000000000000000000000436223039729718717697766304670816725802484828', '0.00243000000000000000000000000000000000000000066199706400975357227942664712385754509962201807']",4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,5.20974136595098954828398878436371462573300162930026417084695799544915175858617782115386858e-40,5.2097413659509895e-40,['0.00240318382916216369628906250000000000052097413659509895482839887843637146257330016293002642'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,1.67086181543711865665175074895965188219769483968769439446099324713588699546997107202307254e-37,1.6708618154371187e-37,['0.00156206948895540640258789062499999983291381845628813433482492510403481178023051603123056055'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,3.77188317984946811303474940018557631513836773014681973405449359654126987221317057095979829e-35,3.771883179849468e-35,['0.00101534516782101416168212890625003771883179849468113034749400185576315138367730146819734054'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,2.61110152855133830588494519478698814978678879125157938585047638193562091639787401602972684e-37,2.6111015285513383e-37,"['0.000729000000000000000000000000000000137281024782343693662828353278327376089804995065637387433', '0.000728999999999999999999999999999999738889847144866169411505480521301185021321120874842061415']",4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,2.8120345274642985415515736599890363779055965416210098029598254005545389224694833140587978e-34,2.8120345274642987e-34,['0.000659974359083659205093383789062781203452746429854155157365998903637790559654162100980295983'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
blaschke_mu_0p3,exact,100,100,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,2.28785675741636150903005912449739367195638921653437298820035083842344831748353322764684378e-32,2.2878567574163616e-32,['0.000428983333404378483310699462913503567574163615090300591244973936719563892165343729882003508'],4.44820095539165646459041712619704765666534375380351464978650878539080829922524278248266012e-177,4.4482009553916565e-177
