theta,branch,weighted_kernel,K_tail,phi_abs
0.7731263170943632,2,1.9414753022310277e-20,2.5485954571575882e-20,0.7617824542449461
0.7731263170943632,0,1.9414753022310277e-20,,
0.7792622402459057,1,2.1202852476356538e-170,8.884691693321859e-170,0.2386447747229493
0.7792622402459057,2,1.777485772795497e-20,2.328988191438825e-20,0.7632008523398243
0.7792622402459057,0,1.777485772795497e-20,,
0.7853981633974483,1,3.8464343828252814e-170,1.6228487687483439e-169,0.2370174262012057
0.7853981633974483,2,1.6146468560123346e-20,2.1117373175087095e-20,0.7646059207388494
0.7853981633974483,0,1.6146468560123346e-20,,
0.7915340865489908,1,6.961387820638398e-170,2.9570875984837324e-169,0.23541364903115816
0.7915340865489908,2,1.4551716162039843e-20,1.8997070329046627e-20,0.7659979096771667
0.7915340865489908,0,1.4551716162039843e-20,,
0.7976700097005335,1,1.2572300257600024e-169,5.376591554063301e-169,0.23383402163213687
0.7976700097005335,2,1.3010228239098102e-20,1.6954152490033e-20,0.7673770922342801
0.7976700097005335,0,1.3010228239098102e-20,,
0.803805932852076,1,2.2663247103078048e-169,9.756903112432645e-169,0.23227910374757757
0.803805932852076,2,1.1538759007815332e-20,1.5009889581247677e-20,0.768743763593775
0.803805932852076,0,1.1538759007815332e-20,,
0.8099418560036186,1,4.0787223477847466e-169,1.7675979640090637e-168,0.23074943685349436
0.8099418560036186,2,1.0150953664535335e-20,1.318137496385109e-20,0.7700982403105554
0.8099418560036186,0,1.0150953664535335e-20,,
0.8160777791551611,1,7.330371402075758e-169,3.197606921418027e-168,0.229245544628262
0.8160777791551611,2,8.857247585281318e-21,1.148143435128806e-20,0.7714408595897825
0.8160777791551611,0,8.857247585281318e-21,,
0.8222137023067037,1,1.3159273178417163e-168,5.777491579836263e-168,0.22776793348074606
0.8222137023067037,2,7.664892933807656e-21,9.918699365726866e-21,0.7727719785814835
0.8222137023067037,0,7.664892933807656e-21,,
0.8283496254582463,1,2.3601804470371633e-168,1.042864422813051e-167,0.22631709313380816
0.8283496254582463,2,6.578099332006473e-21,8.497826557496408e-21,0.7740919736945635
0.8283496254582463,0,6.578099332006473e-21,,
0.8344855486097889,1,4.2302712936790405e-168,1.8810109430527695e-167,0.2248934972602318
0.8344855486097889,2,5.598270564277372e-21,7.219837003041032e-21,0.7754012399337205
0.8344855486097889,0,5.598270564277372e-21,,
0.8406214717613314,1,7.578832163652828e-168,3.3910127098948854e-167,0.22349760416815884
0.8406214717613314,2,4.724316144428203e-21,6.082547942767095e-21,0.7767001902625364
0.8406214717613314,0,4.724316144428203e-21,,
0.8467573949128739,1,1.3575248636850168e-167,6.111402036451299e-167,0.22212985753319694
0.8467573949128739,2,3.95301503337786e-21,5.0810663617703435e-21,0.7779892549957863
0.8467573949128739,0,3.95301503337786e-21,,
0.8528933180644165,1,2.4316671965101872e-167,1.1013450012902298e-166,0.22079068717445308
0.8528933180644165,2,3.2794087933716947e-21,4.2083148350818415e-21,0.7792688812237876
0.8528933180644165,0,3.2794087933716947e-21,,
0.8590292412159591,1,4.3568214724201954e-167,1.985060757770149e-166,0.21948050987186327
0.8590292412159591,2,2.6972028243408695e-21,3.455562098811186e-21,0.7805395322714027
0.8590292412159591,0,2.6972028243408695e-21,,
0.8651651643675017,1,7.809840612201323e-167,3.579216438188925e-166,0.21819973022232445
0.8651651643675017,2,2.199156792153508e-21,2.812934313363171e-21,0.7818016871941013
0.8651651643675017,0,2.199156792153508e-21,,
0.8713010875190442,1,1.400934760869084e-166,6.45744589700964e-166,0.21694874153228894
0.8713010875190442,2,1.7774486165325008e-21,2.2698874397275923e-21,0.7830558403133027
0.8713010875190442,0,1.7774486165325008e-21,,
0.8774370106705868,1,2.5153164117259118e-166,1.1659669889208106e-165,0.21572792674465208
0.8774370106705868,2,1.4240001088374946e-21,1.8156261230808596e-21,0.7843025007930425
0.8774370106705868,0,1.4240001088374946e-21,,
0.8835729338221293,1,4.521276316477224e-166,2.1074511249750548e-165,0.21453765939794883
0.8835729338221293,2,1.1307562179200373e-21,1.439459559348534e-21,0.7855421922598446
0.8835729338221293,0,1.1307562179200373e-21,,
0.8897088569736719,1,8.137988141025093e-166,3.8138779646166674e-165,0.21337830461607446
0.8897088569736719,2,8.899135729222361e-22,1.1310896522396987e-21,0.7867754524675353
0.8897088569736719,0,8.899135729222361e-22,,
0.8958447801252145,1,1.4670795118424564e-165,6.912028222938656e-165,0.21225022012695516
0.8958447801252145,2,6.940973763242886e-22,8.808310671602673e-22,0.7880028330086108
0.8958447801252145,0,6.940973763242886e-22,,
0.9019807032767571,1,2.649494662219252e-165,1.2547703133429554e-164,0.21115375730881586
0.9019807032767571,2,5.364885344970395e-22,6.797663570000616e-22,0.7892248990736547
0.9019807032767571,0,5.364885344970395e-22,,
0.9081166264282996,1,4.794426428059859e-165,2.2820901822481845e-164,0.21008926226292535
0.9081166264282996,2,4.109051198487106e-22,5.198420638954009e-22,0.7904422292602127
0.9081166264282996,0,4.109051198487106e-22,,
0.9142525495798421,1,8.694911107106206e-165,4.159108715926807e-164,0.20905707691193762
0.9142525495798421,2,3.1184380575597194e-22,3.939135634986087e-22,0.7916554154324604
0.9142525495798421,0,3.1184380575597194e-22,,
0.9203884727313847,1,1.580660002201719e-164,7.597225273670678e-164,0.20805754012319905
0.9203884727313847,2,2.344878254403973e-22,2.9574745627170313e-22,0.7928650626329423
0.9203884727313847,0,2.344878254403973e-22,,
0.9265243958829273,1,2.8810174548757973e-164,1.3911843633477043e-163,0.2070909888566461
0.9265243958829273,2,1.7468834446299243e-22,2.199906190755175e-22,0.7940717890476326
0.9265243958829273,0,1.7468834446299243e-22,,
0.9326603190344699,1,5.265941985827203e-164,2.5543263580074396e-163,0.2061577593371828
0.9326603190344699,2,1.2892599853132382e-22,1.6211473990067666e-22,0.7952762260255503
0.9326603190344699,0,1.2892599853132382e-22,,
0.9387962421860124,1,9.654217209926625e-164,4.703450465073819e-163,0.20525818825169884
0.9387962421860124,2,9.425884444277143e-23,1.1834441622983962e-22,0.7964790181541729
0.9387962421860124,0,9.425884444277143e-23,,
0.944932165337555,1,1.7756460317430866e-163,8.687427579910401e-163,0.2043926139711659
0.944932165337555,2,6.826221614058569e-23,8.557585206864977e-23,0.79768082339192
0.944932165337555,0,6.826221614058569e-23,,
0.9510680884890975,1,3.2770350402495114e-163,1.609851080637086e-162,0.2035613777985384
0.9510680884890975,2,4.896507727581973e-23,6.129197813388475e-23,0.7988823132590299
0.9510680884890975,0,4.896507727581973e-23,,
0.9572040116406402,1,6.069846681249332e-163,2.9935402622031607e-162,0.20276482524347603
0.9572040116406402,2,3.478650968018801e-23,4.347856244414456e-23,0.8000841730882217
0.9572040116406402,0,3.478650968018801e-23,,
0.9633399347921827,1,1.1285803912419183e-162,5.586940165415138e-162,0.20200330732521085
0.9633399347921827,2,2.4475048825700257e-23,3.054466838955533e-23,0.8012871023366368
0.9633399347921827,0,2.4475048825700257e-23,,
0.9694758579437253,1,2.1068386872191636e-162,1.046734988674251e-161,0.20127718190519203
0.9694758579437253,2,1.7052727743434992e-23,2.12497217112063e-23,0.8024918149606649
0.9694758579437253,0,1.7052727743434992e-23,,
0.9756117810952678,1,3.949659526140356e-162,1.969052415098652e-161,0.20058681505146594
0.9756117810952678,2,1.1764955517257991e-23,1.463850886194247e-23,0.8036990398554044
0.9756117810952678,0,1.1764955517257991e-23,,
0.9817477042468103,1,7.437089228953087e-162,3.719798513228039e-161,0.19993258243708437
0.9817477042468103,2,8.036753402549173e-24,9.984666834308636e-24,0.8049095213606753
0.9817477042468103,0,8.036753402549173e-24,,
0.987883627398353,1,1.4068457761808253e-161,7.0584084905921465e-161,0.1993148707751826
0.987883627398353,2,5.435404487441219e-24,6.742640528871837e-24,0.8061240198356916
0.987883627398353,0,5.435404487441219e-24,,
0.9940195505498955,1,2.6740853835533803e-161,1.345559550257611e-160,0.19873407929373466
0.9940195505498955,2,3.6392343968202794e-24,4.507666492500409e-24,0.80734331230472
0.9940195505498955,0,3.6392343968202794e-24,,
1.000155473701438,1,5.108276693693737e-161,2.5774563202781832e-160,0.19819062125337605
1.000155473701438,2,2.4120163010014877e-24,2.9830709658839744e-24,0.8085681931763008
1.000155473701438,0,2.4120163010014877e-24,,
1.0062913968529807,1,9.809097244531433e-161,4.961985451911272e-160,0.19768492551208786
1.0062913968529807,2,1.5823647852737307e-24,1.9540205125444874e-24,0.8097994750388808
1.0062913968529807,0,1.5823647852737307e-24,,
1.0124273200045233,1,1.893757547331795e-160,9.602383872252795e-160,0.19721743814096285
1.0124273200045233,2,1.0274298706456102e-24,1.2668085637189276e-24,0.8110379895360185
1.0124273200045233,0,1.0274298706456102e-24,,
1.0185632431560658,1,3.676595283491494e-160,1.8682966560622925e-159,0.1967886240957287
1.0185632431560658,2,6.602051316379782e-25,8.12775646771349e-25,0.8122845883246645
1.0185632431560658,0,6.602051316379782e-25,,
1.0246991663076084,1,7.179249394594723e-160,3.655441488825834e-159,0.19639896894918632
1.0246991663076084,2,4.1980486435149e-25,5.1602230988291745e-25,0.8135401441203993
1.0246991663076084,0,4.1980486435149e-25,,
1.030835089459151,1,1.410295108183422e-159,7.193585517344286e-159,0.19604898069024024
1.030835089459151,2,2.641297876730502e-25,3.24162970022183e-25,0.814805551833929
1.030835089459151,0,2.641297876730502e-25,,
1.0369710126106935,1,2.7875655426881196e-159,1.4241223333777032e-158,0.195739191595755
1.0369710126106935,2,1.6441703301475753e-25,2.0147128285095412e-25,0.8160817298036026
1.0369710126106935,0,1.6441703301475753e-25,,
1.043106935762236,1,5.545122872910336e-159,2.8368129783826195e-158,0.19547016018207278
1.043106935762236,2,1.0124941408704725e-25,1.238722500441941e-25,0.8173696211292225
1.043106935762236,0,1.0124941408704725e-25,,
1.0492428589137786,1,1.1103392648408715e-158,5.686976027265748e-158,0.19524247324367808
1.0492428589137786,2,6.167509685171248e-26,7.533570566008081e-26,0.8186701951129812
1.0492428589137786,0,6.167509685171248e-26,,
1.055378782065321,1,2.238446684079278e-158,1.1475874109344455e-157,0.19505674798720377
1.055378782065321,2,3.715802010868734e-26,4.53155180716326e-26,0.819984448813974
1.055378782065321,0,3.715802010868734e-26,,
1.0615147052168636,1,4.544364777811942e-158,2.331476089313975e-157,0.19491363426974273
1.0615147052168636,2,2.2139758809491648e-26,2.6956529108545646e-26,0.8213134087234174
1.0615147052168636,0,2.2139758809491648e-26,,
1.0676506283684062,1,9.292330950292022e-158,4.769852105826897e-157,0.19481381695127237
1.0676506283684062,2,1.304431595841468e-26,1.5856302201363464e-26,0.8226581325684507
1.0676506283684062,0,1.304431595841468e-26,,
1.073786551519949,1,1.9142198773275593e-157,9.828708945230849e-157,0.19475801837192358
1.073786551519949,2,7.598827505309628e-27,9.221657445248241e-27,0.8240197112532271
1.073786551519949,0,7.598827505309628e-27,,
1.0799224746714915,1,3.973436655905059e-157,2.0403069809542444e-156,0.1947470009658398
1.0799224746714915,2,4.3761844201615795e-27,5.301900030928263e-27,0.8253992709469085
1.0799224746714915,0,4.3761844201615795e-27,,
1.086058397823034,1,8.312676442695826e-157,4.267691466728928e-156,0.19478157002449079
1.086058397823034,2,2.491227362674246e-27,3.01310288245732e-27,0.8267979753291859
1.086058397823034,0,2.491227362674246e-27,,
1.0921943209745766,1,1.753111784101608e-156,8.996657103064444e-156,0.19486257662353973
1.0921943209745766,2,1.4016603102377947e-27,1.692382869275208e-27,0.8282170280050635
1.0921943209745766,0,1.4016603102377947e-27,,
1.0983302441261191,1,3.7279312278232554e-156,1.9118486203824564e-155,0.19499092072872903
1.0983302441261191,2,7.793358698336125e-28,9.393463029651555e-28,0.829657675101875
1.0983302441261191,0,7.793358698336125e-28,,
1.1044661672776617,1,7.994892089268234e-156,4.096424792451791e-155,0.19516755449776324
1.1044661672776617,2,4.2815165732295395e-28,5.151494790042316e-28,0.8311212080628679
1.1044661672776617,0,4.2815165732295395e-28,,
1.1106020904292042,1,1.7295862969453575e-155,8.851811460815995e-155,0.1953934857968515
1.1106020904292042,2,2.3237956445794256e-28,2.790980805695916e-28,0.8326089666532119
1.1106020904292042,0,2.3237956445794256e-28,,
1.1167380135807468,1,3.7753480648474676e-155,1.9294487003440537e-154,0.19566978195244364
1.1167380135807468,2,1.2458317730236444e-28,1.493583986425501e-28,0.8341223421959777
1.1167380135807468,0,1.2458317730236444e-28,,
1.1228739367322893,1,8.316852032631151e-155,4.243344380773813e-154,0.195997573760782
1.1228739367322893,2,6.596496020374033e-29,7.893729587940191e-29,0.8356627810575076
1.1228739367322893,0,6.596496020374033e-29,,
1.1290098598838318,1,1.849491176019848e-154,9.418013285647606e-154,0.19637805978022388
1.1290098598838318,2,3.448960537237733e-29,4.119481110259367e-29,0.8372317884037058
1.1290098598838318,0,3.448960537237733e-29,,
1.1351457830353746,1,4.152820098673502e-154,2.110038675370719e-153,0.19681251093389937
1.1351457830353746,2,1.7803686449976067e-29,2.122440382854919e-29,0.8388309322511157
1.1351457830353746,0,1.7803686449976067e-29,,
1.1412817061869172,1,9.417597144612894e-154,4.7731822266018236e-153,0.19730227545319537
1.1412817061869172,2,9.07196283321297e-30,1.0794020997545417e-29,0.8404618478392764
1.1412817061869172,0,9.07196283321297e-30,,
1.1474176293384597,1,2.1575173208296338e-153,1.0904880359001863e-152,0.19784878419584181
1.1474176293384597,2,4.562279888322801e-30,5.417572400511994e-30,0.8421262423537962
1.1474176293384597,0,4.562279888322801e-30,,
1.1535535524900022,1,4.994584637390627e-153,2.5167523971834547e-152,0.19845355637607262
1.1535535524900022,2,2.2639581570733455e-30,2.6829683196321953e-30,0.8438259000328817
1.1535535524900022,0,2.2639581570733455e-30,,
1.1596894756415448,1,1.1686700728632053e-152,5.869227620197243e-152,0.1991182057484986
1.1596894756415448,2,1.108341835907919e-30,1.310774295080183e-30,0.8455626876937797
1.1596894756415448,0,1.108341835907919e-30,,
1.1658253987930873,1,2.7647223545218804e-152,1.3834371642469524e-151,0.19984444729203182
1.1658253987930873,2,5.351892405906333e-31,6.316120443474356e-31,0.847338560719779
1.1658253987930873,0,5.351892405906333e-31,,
1.1719613219446299,1,6.614560974364764e-152,3.296827821294434e-151,0.2006341044455178
1.1719613219446299,2,2.548443511492052e-31,3.001150322588259e-31,0.8491555695531496
1.1719613219446299,0,2.548443511492052e-31,,
1.1780972450961724,1,1.6009093300206506e-151,7.945388585905662e-151,0.20148911695275754
1.1780972450961724,2,1.1964053067591304e-31,1.4058554646408004e-31,0.8510158667447474
1.1780972450961724,0,1.1964053067591304e-31,,
1.184233168247715,1,3.920835982510265e-151,1.9370613952080052e-150,0.20241154938144013
1.184233168247715,2,5.536238939222021e-32,6.490910999619165e-32,0.8529217146170766
1.184233168247715,0,5.536238939222021e-32,,
1.1903690913992575,1,9.720101824608663e-151,4.7787265348565935e-150,0.20340360038828537
1.1903690913992575,2,2.52451272793175e-32,2.953076496891276e-32,0.8548754936044908
1.1903690913992575,0,2.52451272793175e-32,,
1.1965050145508,1,2.4399523681565376e-150,1.1933197314751464e-149,0.20446761281155898
1.1965050145508,2,1.134109386948625e-32,1.3235339475740159e-32,0.8568797113420488
1.1965050145508,0,1.134109386948625e-32,,
1.2026409377023428,1,6.203731316923068e-150,3.017289749236076e-149,0.20560608468224642
1.2026409377023428,2,5.0179973778842535e-33,5.8421016958989013e-33,0.8589370125834747
1.2026409377023428,0,5.0179973778842535e-33,,
1.2087768608538854,1,1.5982077408247433e-149,7.72746711618068e-149,0.2068216812567507
1.2087768608538854,2,2.1861616197694674e-33,2.538947955717592e-33,0.8610501900388835
1.2087768608538854,0,2.1861616197694674e-33,,
1.214912784005428,1,4.173253445336492e-149,2.005241507701182e-148,0.2081172481872634
1.214912784005428,2,9.375256886376086e-34,1.0860769020156106e-33,0.8632221962346209
1.214912784005428,0,9.375256886376086e-34,,
1.2210487071569704,1,1.1049324647986162e-148,5.274245726514651e-148,0.20949582596121896
1.2210487071569704,2,3.956398589189768e-34,4.571460448256184e-34,0.865456156510982
1.2210487071569704,0,3.956398589189768e-34,,
1.227184630308513,1,2.9674279952544677e-148,1.406626199524268e-147,0.21096066575882597
1.227184630308513,2,1.642455168218382e-34,1.8927628682556576e-34,0.8677553832890036
1.227184630308513,0,1.642455168218382e-34,,
1.2333205534600555,1,8.086832619791503e-148,3.805295261320302e-147,0.21251524689796764
1.2333205534600555,2,6.705292404876987e-35,7.706139690544641e-35,0.870123391755319
1.2333205534600555,0,6.705292404876987e-35,,
1.239456476611598,1,2.2372142943056895e-147,1.0446301189194644e-146,0.21416329605925974
1.239456476611598,2,2.691037308964718e-35,3.0840575184471417e-35,0.8725639171346214
1.239456476611598,0,2.691037308964718e-35,,
1.2455923997631406,1,6.285673958024414e-147,2.9112633251806225e-146,0.21590880851131647
1.2455923997631406,2,1.0613024289770192e-35,1.2128048824436787e-35,0.8750809337431118
1.2455923997631406,0,1.0613024289770192e-35,,
1.2517283229146832,1,1.7943338199065848e-146,8.240109250783956e-146,0.21775607158799182
1.2517283229146832,2,4.1115705445052745e-36,4.68459660320975e-36,0.8776786760439832
1.2517283229146832,0,4.1115705445052745e-36,,
1.2578642460662257,1,5.206693943013954e-146,2.3698062321577826e-145,0.21970969070636193
1.2578642460662257,2,1.5640431323659875e-36,1.7765915986016583e-36,0.8803616619582316
1.2578642460662257,0,1.5640431323659875e-36,,
1.2640001692177685,1,1.5365173264670406e-145,6.928283040411059e-145,0.22177461825749517
1.2640001692177685,2,5.839508553839338e-37,6.612251143621098e-37,0.8831347187217424
