map_label,target_mode,N,M,map_name,eig_index,eig,eig_re,eig_im,eig_abs,gram_error,gram_error_float
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,5,0.0900000000311151081728024349669639921108266699378621372593294075687222542973585697495071467,0.09000000003111511,7.136195190491928e-182,0.09000000003111511,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,6,0.031879707807248842852224225376765720940077645374024820289637132205819441241068708073362759,0.031879707807248844,5.827291164228211e-184,0.031879707807248844,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,7,0.0269203165184607443319457824983323844903861861431020670813081641439594316144377317554531259,0.026920316518460743,-3.019655037284388e-182,0.026920316518460743,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,8,0.0160411210739567940027319475018180378153704110539100429332036529303220669141884763594891642,0.016041121073956794,-1.3199974072838023e-181,0.016041121073956794,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,9,(0.0108412626167327746609061339962980551648688596873029349853639079894871430294595818598898737 - 0.00620317479335628063219584560955108263453061278458225405367320213008343806442459188609231157j),0.010841262616732775,-0.0062031747933562805,0.01249049048844353,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,10,(0.0108412626167327746609061339962980551648688596873029349853639079894871430294595818598898737 + 0.00620317479335628063219584560955108263453061278458225405367320213008343806442459188609231157j),0.010841262616732775,0.0062031747933562805,0.01249049048844353,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,11,(0.00313270262306455705045942994657280723655276814253110083803189487994958396417471232732218385 - 0.00787061256456437671231894458486287480004882169952779790704262678398123084324580859589270294j),0.003132702623064557,-0.007870612564564377,0.008471149146723495,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,12,(-0.00282867683650396091955003220249809248228856073927246606726849518341774766704547151239822484 - 0.00439024105742227142730334602491714278420843238613459577319497607135248264865391853145615657j),-0.0028286768365039607,-0.004390241057422271,0.005222607508481782,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,13,(0.00313270262306455705045942994657280723655276814253110083803189487994958396417471232732218385 + 0.00787061256456437671231894458486287480004882169952779790704262678398123084324580859589270294j),0.003132702623064557,0.007870612564564377,0.008471149146723495,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,14,(-0.00282867683650396091955003220249809248228856073927246606726849518341774766704547151239822484 + 0.00439024105742227142730334602491714278420843238613459577319497607135248264865391853145615657j),-0.0028286768365039607,0.004390241057422271,0.005222607508481782,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,15,0.649999999999999999995322829282196322249273880046784625186960283222980954314446493995874049,0.65,6.1854520949109e-182,0.65,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,16,0.299999999999999999999985906163300145410337652498393579224886114596391785383160846893578172,0.3,1.2064151134004536e-181,0.3,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,17,0.274624999999999580240168718954975726895288528751099975115263861165594898468582323362892099,0.27462499999999956,-1.1858297598152681e-181,0.27462499999999956,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,18,0.116029062499422250257340044076351523922392267500359118969297456238813980539790902693421859,0.11602906249942226,2.868119474688104e-181,0.11602906249942226,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,19,0.0900000000050470335048591062508311501555380441414574253106375915677084469704667862492042093,0.09000000000504703,1.9345280828618245e-182,0.09000000000504703,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,20,0.0490222628665310116747874222193364696509173053034201562973265130198660237843513861992038739,0.04902226286653101,-8.031893365693214e-181,0.04902226286653101,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,21,0.0270190952251974649621733208575951315549752065987434084302517718378471327835675139468157644,0.027019095225197465,4.271528992794101e-180,0.027019095225197465,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,22,0.020492536907962754426383770629826043007483098156795837443534471390090727142634805369349893,0.020492536907962756,-5.5420139658679425e-180,0.020492536907962756,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,23,0.0136997786369601578903861103104935841946613474867370206979279154175795980391456141344216193,0.013699778636960157,1.8006076389449179e-180,0.013699778636960157,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,24,(0.00881315492506097141065575969125132603539206015288312367602446265419635897888919201966950376 - 0.0061739512160225715790113102505760968026631692411191650364062382383776853043722452440717574j),0.00881315492506097,-0.006173951216022572,0.010760547074891363,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,25,(0.00881315492506097141065575969125132603539206015288312367602446265419635897888919201966950376 + 0.0061739512160225715790113102505760968026631692411191650364062382383776853043722452440717574j),0.00881315492506097,0.006173951216022572,0.010760547074891363,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,26,(0.00195591087467240300343039531791403460151080457807351498055876323057688110787283478923155181 - 0.00699993911254522607704802418587608246920528977070554454486437083601630591945065570435688828j),0.001955910874672403,-0.006999939112545226,0.007268062666832353,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,27,(0.00195591087467240300343039531791403460151080457807351498055876323057688110787283478923155181 + 0.00699993911254522607704802418587608246920528977070554454486437083601630591945065570435688828j),0.001955910874672403,0.006999939112545226,0.007268062666832353,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,28,(-0.00288918815952608759930202901924780102633475371033751242547444910380405260510975423918829087 - 0.00339823887840470315236805595756467947534142081378453818397595201193265491382104302511227029j),-0.0028891881595260877,-0.003398238878404703,0.004460429990017441,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,30,30,blaschke_mu_0p3,29,(-0.00288918815952608759930202901924780102633475371033751242547444910380405260510975423918829087 + 0.00339823887840470315236805595756467947534142081378453818397595201193265491382104302511227029j),-0.0028891881595260877,0.003398238878404703,0.004460429990017441,1.77436652171873881623401074375944909969734446012688714808256539603539568711992767128056817e-178,1.7743665217187388e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,0,1.0,1.0,-5.248257556452092e-182,1.0,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,1,0.422499999999999999999996732547567700528107730096833766512641919077470815232495250863651707,0.4225,-1.3969488211353718e-181,0.4225,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,2,0.178506249999999999976972291744773318139793353219001408552973080273296705801128161722398441,0.17850625,1.6630805820746936e-181,0.17850625,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,3,0.299999999999999999999999999999999995563337859507396733234745797141654433293225109679767346,0.3,1.2107185724048021e-182,0.3,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,4,0.0754188906250000805692307270348895382400569333355853667835031041857558745698704659397492309,0.07541889062500008,1.1755424259598087e-181,0.07541889062500008,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,5,0.0899999999999999999838999033858792596116549863512955689764539164057688930928756195262528089,0.09,1.9882264761770427e-182,0.09,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,6,0.64999999999999999999999999827802150015331000199364532237017997769211628792479752510445877,0.65,-1.2309833815733405e-181,0.65,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,7,0.0318644812878824363217415857415286952581367933611137249661989656072600270124546246049457611,0.03186448128788243,-1.5519220930466567e-181,0.03186448128788243,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,8,0.0270000000130720853426292091675939236042711164873339949211066282686129527851214444711558973,0.027000000013072085,8.399398096870742e-182,0.027000000013072085,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,9,0.300000000000000000000000000000000001024577499903735931271526408947442588847062917613253164,0.3,-7.45509202379018e-182,0.3,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,10,0.0134627179152061297248204142456373095006836101362418968959182900684780245156584008183386095,0.01346271791520613,-1.2720774535403051e-182,0.01346271791520613,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,11,0.0081057241188141161901195811363591734524666128574868828547749276465060419228893272819720536,0.008105724118814116,-5.8398029685838836e-182,0.008105724118814116,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,12,0.00556076920235466547059397350318923225576128634229175996738832034277035748804881861086130889,0.005560769202354665,8.611449610418025e-182,0.005560769202354665,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,13,0.00415525395406579402269040750560758856351494329241458951227846977352815330042371618220231322,0.004155253954065794,-1.8160304037234953e-181,0.004155253954065794,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,14,(0.00256998279081220519119107773708658726576550681695932272818834867662284319420619773539204468 - 0.00185787367053441806071910603507049412009212171037176461048588456400350526033912867135306759j),0.0025699827908122054,-0.001857873670534418,0.0031711994766548384,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,15,(0.00256998279081220519119107773708658726576550681695932272818834867662284319420619773539204468 + 0.00185787367053441806071910603507049412009212171037176461048588456400350526033912867135306759j),0.0025699827908122054,0.001857873670534418,0.0031711994766548384,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,16,(0.000657032995202131989022582227968042634449247139461903064697539568398381723487766337064689143 - 0.00206431610209628116969710607507638741528760596624144624986168270330935768110064095906167823j),0.000657032995202132,-0.002064316102096281,0.002166354847701149,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,17,(0.000657032995202131989022582227968042634449247139461903064697539568398381723487766337064689143 + 0.00206431610209628116969710607507638741528760596624144624986168270330935768110064095906167823j),0.000657032995202132,0.002064316102096281,0.002166354847701149,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,18,(-0.000681642263224091121531357173223592826352125276817286851332797401299165334808159297047800187 - 0.00122880417408396512109597053934028229326015918802432096529299084274285070453271978039801655j),-0.0006816422632240912,-0.0012288041740839651,0.0014052031430577703,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,19,(-0.000681642263224091121531357173223592826352125276817286851332797401299165334808159297047800187 + 0.00122880417408396512109597053934028229326015918802432096529299084274285070453271978039801655j),-0.0006816422632240912,0.0012288041740839651,0.0014052031430577703,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,20,-0.000988532399355692649432126524869173048593330722195252395639281438680687576363440511291479083,-0.0009885323993556927,8.57978640471392e-183,0.0009885323993556927,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,21,-0.000625826433968368846287763217537729709747828967439904745297055231945438674070396594460719693,-0.0006258264339683688,-1.157896216847531e-182,0.0006258264339683688,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,22,0.274624999999999999999664761734486336240937132043870643693634742474528871720903010246931247,0.274625,1.0773317270939631e-181,0.274625,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,23,0.116029062499999999135064564836676685315553707110110727521071857584458619196586184473174168,0.1160290625,-1.510005179785544e-182,0.1160290625,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,24,0.0899999999999999999980755973608305489077487429382180513248360294880889320191018837384008428,0.09,1.3384770398990785e-182,0.09,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,25,0.0490222789062507862774645875933506477150752895639386028862545770244804192057551818383899641,0.049022278906250785,-4.5582379347958937e-182,0.049022278906250785,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,26,0.0269999999977257826185857000432019467846742427994850703216454769052877782181028968522692339,0.026999999997725784,-5.520278452782799e-180,0.026999999997725784,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,27,0.0207119129101003646277538355367910491436296185332262813421377876126010842958189580533299141,0.020711912910100366,2.7660682998509514e-179,0.020711912910100366,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,28,0.00874732461845598291198495457946930060619240827193792654410049293756876489414097198227622438,0.008747324618455983,-4.079448915402543e-177,0.008747324618455983,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,29,0.00810727087706285960764569154387219259338461845306952030567273028091550791245492959785143231,0.00810727087706286,5.285158836709117e-177,0.00810727087706286,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,30,(0.00377206597291503464766916425544794944709343344960012897629170434681320512894350768882106955 - 0.00072382389525964489935945646543495155623739432378621031818031092744122878519433197575837737j),0.003772065972915035,-0.0007238238952596449,0.0038408856706978784,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,31,(0.00377206597291503464766916425544794944709343344960012897629170434681320512894350768882106955 + 0.00072382389525964489935945646543495155623739432378621031818031092744122878519433197575837737j),0.003772065972915035,0.0007238238952596449,0.0038408856706978784,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,32,(0.00207581853217517091745650634459423793512978425727441799552875254419186795566803007862601487 - 0.00178804464383305523868140689895863211174288506541143639640559480550597721988118126149253756j),0.002075818532175171,-0.0017880446438330551,0.0027397310500963334,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,33,(0.00207581853217517091745650634459423793512978425727441799552875254419186795566803007862601487 + 0.00178804464383305523868140689895863211174288506541143639640559480550597721988118126149253756j),0.002075818532175171,0.0017880446438330551,0.0027397310500963334,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,34,(0.000381372557732674459348591269334609657293766078231679279319339011523451587889044847460583549 - 0.00182317174285059345711114508665768024945899044750964317962532277368543877972962896667495447j),0.00038137255773267444,-0.0018231717428505935,0.0018626326078216371,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,35,(0.000381372557732674459348591269334609657293766078231679279319339011523451587889044847460583549 + 0.00182317174285059345711114508665768024945899044750964317962532277368543877972962896667495447j),0.00038137255773267444,0.0018231717428505935,0.0018626326078216371,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,36,(-0.000713290492563479215629439093264623467579355790878677858510121907001616110882673916079071511 - 0.000979975855111879357495739236810886675737685642756067946042223972475057203685335067807662889j),-0.0007132904925634793,-0.0009799758551118794,0.0012120792067285494,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,37,(-0.000713290492563479215629439093264623467579355790878677858510121907001616110882673916079071511 + 0.000979975855111879357495739236810886675737685642756067946042223972475057203685335067807662889j),-0.0007132904925634793,0.0009799758551118794,0.0012120792067285494,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,38,-0.000794027011023153070723589287519181316500438446111737957678009164814134622323332233834742613,-0.0007940270110231531,-9.921358125678568e-182,0.0007940270110231531,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,40,40,blaschke_mu_0p3,39,-0.000552434735056573537786145740958852957222130961428120670530903790125089534193825316553711395,-0.0005524347350565735,2.517234341070465e-183,0.0005524347350565735,2.00766010980935748415707616255038616793868114750360876631643637253856756585629232299218566e-178,2.0076601098093574e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,0,1.0,1.0,3.6312303452118414e-182,1.0,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,1,0.422499999999999999999999999999192890439799175424778404057115179778314755649403749890114845,0.4225,4.719231413540444e-183,0.4225,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,2,0.178506250000000000000000011803134490814514259806233681974782013981360803130063504400572477,0.17850625,-6.821555497915427e-183,0.17850625,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,3,0.300000000000000000000000000000000000000000000000027202349742784747513574798381093885559556,0.3,-4.480520352396908e-182,0.3,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,4,0.0754188906250000000002821845019191326496357996860986318539909556270042353754824589223368262,0.075418890625,-1.914859287260675e-182,0.075418890625,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,5,0.64999999999999999999999999999999953286633232220526809230947766994978317636278196868352595,0.65,9.617278953283891e-182,0.65,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,6,0.299999999999999999999999999999999999999999999999994961233387034039482360990159779418993122,0.3,-1.521107350966989e-181,0.3,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,7,0.0318644812890625004200784043949017555325065339354897994547638467051302541861618434863111125,0.0318644812890625,-4.8262525559632856e-182,0.0318644812890625,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,8,0.090000000000000000000000000000362959878611531056558005288551643855914841174118546443053201,0.09,-1.8464540791462407e-182,0.09,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,9,0.274624999999999999999999999852454045483410797007709019774482678789014752168392809314263158,0.274625,-3.302557167642482e-182,0.274625,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,10,0.0134627433446306217650473664573826299361084970620864905614532431426306808890714402379276773,0.013462743344630622,-3.2630663411186225e-182,0.013462743344630622,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,11,0.0269999999999999999363039341400732448073429873438403464323225632273559531846389595385502708,0.027,-3.505728443276457e-183,0.027,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,12,0.11602906249999999999999991737421035646543917178734938013439049835089421023934537690025512,0.1160290625,1.262888385227216e-181,0.1160290625,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,13,0.0900000000000000000000000000000344277963167630551400515188687998322387516748571174131235928,0.09,-1.1846840994135392e-181,0.09,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,14,0.00568800917748204997247979612149575288277455117223649671833285730923694170246627786663587097,0.00568800917748205,-3.4932128243651556e-182,0.00568800917748205,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,15,0.00809999999802739162707859821222762437375499570179757199303287671822717450214721836620443155,0.008099999998027392,2.3858499941911964e-182,0.008099999998027392,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,16,0.049022278906250000003894856399477832101953784101319412844217817128862303339709208390317949,0.04902227890625,-1.605185206756489e-182,0.04902227890625,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,17,(0.00241758480056616760450448199373512177503251460622318247688251049292147267276402159029657231 - 0.000018604007831438873928827895360617461157567796777305195476663659658412409929014820351915538j),0.0024175848005661676,-1.8604007831438873e-05,0.002417656381092224,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,18,(0.00241758480056616760450448199373512177503251460622318247688251049292147267276402159029657231 + 0.000018604007831438873928827895360617461157567796777305195476663659658412409929014820351915538j),0.0024175848005661676,1.8604007831438873e-05,0.002417656381092224,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,19,(0.00110293160819854839463521077429138886131518290412620006185781755168183311228858861029294189 - 0.000248577371766435495914452483867119342474299456754130741817594372650966644056333498185166821j),0.0011029316081985483,-0.0002485773717664355,0.0011305966752638826,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,20,(0.00110293160819854839463521077429138886131518290412620006185781755168183311228858861029294189 + 0.000248577371766435495914452483867119342474299456754130741817594372650966644056333498185166821j),0.0011029316081985483,0.0002485773717664355,0.0011305966752638826,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,21,(0.000606737212780805166747962481266352517318222043098914432567966734087485473455011632584972306 - 0.000546957602452261404883370173417210264757041230404474556295077225815716075733377168116394673j),0.0006067372127808051,-0.0005469576024522614,0.0008168798346472668,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,22,(0.000606737212780805166747962481266352517318222043098914432567966734087485473455011632584972306 + 0.000546957602452261404883370173417210264757041230404474556295077225815716075733377168116394673j),0.0006067372127808051,0.0005469576024522614,0.0008168798346472668,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
blaschke_mu_0p3,exact,50,50,blaschke_mu_0p3,23,(0.000121132612593479157185882621597219718131513218728116273359839615156632959422153445661533323 - 0.000548779723407605471446336796723817023108782455091712802468367031937847668128969355407148696j),0.00012113261259347916,-0.0005487797234076055,0.0005619895858973277,5.35023056997474261440439987175510679227200392858999669548585556978575971878518636054337186e-178,5.350230569974743e-178
